-0.995024875621891,1,0
-0.985074626865672,1,0
-0.975124378109453,1,0
-0.965174129353234,1,0
-0.955223880597015,1,0
-0.945273631840796,1,0
-0.935323383084577,1,0
-0.925373134328358,1,0
-0.915422885572139,1,0
-0.90547263681592,1,0
-0.895522388059702,1,0
-0.885572139303483,1,0
-0.875621890547264,1,0
-0.865671641791045,1,0
-0.855721393034826,1,0
-0.845771144278607,1,0
-0.835820895522388,1,0
-0.825870646766169,1,0
-0.81592039800995,1,0
-0.805970149253731,1,0
-0.796019900497512,1,0
-0.786069651741294,1,0
-0.776119402985075,1,0
-0.766169154228856,1,0
-0.756218905472637,1,0
-0.746268656716418,1,0
-0.736318407960199,1,0
-0.72636815920398,1,0
-0.716417910447761,1,0
-0.706467661691542,1,0
-0.696517412935323,1,0
-0.686567164179104,1,0
-0.676616915422886,1,0
-0.666666666666667,1,0
-0.656716417910448,1,0
-0.646766169154229,1,0
-0.63681592039801,1,0
-0.626865671641791,1,0
-0.616915422885572,1,0
-0.606965174129353,1,0
-0.597014925373134,1,0
-0.587064676616915,1,0
-0.577114427860697,1,0
-0.567164179104478,1,0
-0.557213930348259,1,0
-0.54726368159204,1,0
-0.537313432835821,1,0
-0.527363184079602,1,0
-0.517412935323383,1,0
-0.507462686567164,1,0
-0.497512437810945,1,0
-0.487562189054726,1,0
-0.477611940298507,1,0
-0.467661691542289,1,0
-0.45771144278607,1,0
-0.447761194029851,1,0
-0.437810945273632,1,0
-0.427860696517413,1,0
-0.417910447761194,1,0
-0.407960199004975,1,0
-0.398009950248756,1,0
-0.388059701492537,1,0
-0.378109452736318,1,0
-0.368159203980099,1,0
-0.358208955223881,1,0
-0.348258706467662,1,0
-0.338308457711443,1,0
-0.328358208955224,1,0
-0.318407960199005,1,0
-0.308457711442786,1,0
-0.298507462686567,1,0.0854991475802735
-0.288557213930348,1,0.11468049632468
-0.278606965174129,1,0.133829719841368
-0.26865671641791,1,0.148785973667567
-0.258706467661692,1,0.16132787817834
-0.248756218905473,1,0.172266608043083
-0.238805970149254,1,0.182048921067439
-0.228855721393035,1,0.190950343673454
-0.218905472636816,1,0.199154256620563
-0.208955223880597,1,0.206789623752217
-0.199004975124378,1,0.213951008653102
-0.189054726368159,1,0.220710063429299
-0.17910447761194,1,0.227122536362892
-0.169154228855721,1,0.233232758922222
-0.159203980099502,1,0.239076635184947
-0.149253731343284,1,0.244683700566958
-0.139303482587065,1,0.250078579947754
-0.129353233830846,1,0.255282045582596
-0.119402985074627,1,0.260311800863177
-0.109452736318408,1,0.265183071708292
-0.099502487562189,1,0.269909060085101
-0.0895522388059702,1,0.274501296851741
-0.0796019900497513,1,0.278969919839673
-0.0696517412935324,1,0.283323895581282
-0.0597014925373134,1,0.287571197976019
-0.0497512437810945,1,0.291718953643422
-0.0398009950248757,1,0.295773561210551
-0.0298507462686567,1,0.299740789988192
-0.0199004975124378,1,0.30362586218388
-0.00995024875621892,1,0.307433521832654
0,0.4,0.311179168055252
0.00995024875621892,0.4,0.0924245234936502
0.0199004975124378,0.4,0.0858681927146981
0.0298507462686567,0.4,0.0774752715600248
0.0398009950248757,0.4,0.069849238645678
0.0497512437810945,0.4,0.0629127275950737
0.0597014925373134,0.4,0.0566162639169017
0.0696517412935324,0.4,0.0509109754172407
0.0796019900497513,0.4,0.0457495340682017
0.0895522388059702,0.4,0.0410866446674852
0.099502487562189,0.4,0.0368793795682264
0.109452736318408,0.4,0.0330873858976001
0.119402985074627,0.4,0.029672991066743
0.129353233830846,0.4,0.0266012291107872
0.139303482587065,0.4,0.0238398070202823
0.149253731343284,0.4,0.0213590269869539
0.159203980099502,0.4,0.0191316775343168
0.169154228855721,0.4,0.0171329039070308
0.17910447761194,0.4,0.0153400658705255
0.189054726368159,0.4,0.013732589210784
0.199004975124378,0.4,0.0122918156925846
0.208955223880597,0.4,0.0110008549932409
0.218905472636816,0.4,0.0098444411369268
0.228855721393035,0.4,0.00880879517205525
0.238805970149254,0.4,0.00788149522482993
0.248756218905473,0.4,0.00705135459385783
0.258706467661692,0.4,0.00630830819663524
0.26865671641791,0.4,0.00564330741548961
0.278606965174129,0.4,0.00504822319936354
0.288557213930348,0.4,0.00451575714293679
0.298507462686567,0.4,0.00403936017340089
0.308457711442786,0.4,0.00361315841754261
0.318407960199005,0.4,0.00323188578952662
0.328358208955224,0.4,0.00289082282648738
0.338308457711443,0.4,0.00258574129967465
0.348258706467662,0.4,0.00231285413950563
0.358208955223881,0.4,0.00206877023040713
0.368159203980099,0.4,0.00185045365344144
0.378109452736318,0.4,0.00165518697961149
0.388059701492537,0.4,0.00148053824309857
0.398009950248756,0.4,0.00132433125053378
0.407960199004975,0.4,0.00118461890897711
0.417910447761194,0.4,0.00105965928112764
0.427860696517413,0.4,0.00094789410101834
0.437810945273632,0.4,0.000847929506870124
0.447761194029851,0.4,0.000758518769744185
0.45771144278607,0.4,0.00067854681708698
0.467661691542289,0.4,0.000607016369193363
0.477611940298507,0.4,0.000543035524048661
0.487562189054726,0.4,0.000485806641999178
0.497512437810945,0.4,0.000434616396313708
0.507462686567164,0.4,0.000388826869009677
0.517412935323383,0.4,0.000347867583415425
0.527363184079602,0.4,0.000311228375910342
0.537313432835821,0.4,0.000278453019210706
0.54726368159204,0.4,0.000249133518538488
0.557213930348259,0.4,0.000222905010103276
0.567164179104478,0.4,0.000199441198618501
0.577114427860697,0.4,0.000178450277137469
0.587064676616915,0.4,0.000159671278395943
0.597014925373134,0.4,0.000142870812152585
0.606965174129353,0.4,0.000127840147779464
0.616915422885572,0.4,0.000114392605628359
0.626865671641791,0.4,0.000102361224529744
0.63681592039801,0.4,9.15966762170659e-05
0.646766169154229,0.4,8.19654005462549e-05
0.656716417910448,0.4,7.3347938137054e-05
0.666666666666667,0.4,6.56374395315445e-05
0.676616915422886,0.4,5.8738332174285e-05
0.686567164179104,0.4,5.25651284964357e-05
0.696517412935323,0.4,4.704136015531e-05
0.706467661691542,0.4,4.20986250637508e-05
0.716417910447761,0.4,3.76757352595668e-05
0.72636815920398,0.4,3.37179549314902e-05
0.736318407960199,0.4,3.01763190504599e-05
0.746268656716418,0.4,2.70070240675555e-05
0.756218905472637,0.4,2.4170883045198e-05
0.766169154228856,0.4,2.16328383976859e-05
0.776119402985075,0.4,1.93615261407292e-05
0.786069651741294,0.4,1.73288861967937e-05
0.796019900497512,0.4,1.55098138817377e-05
0.805970149253731,0.4,1.38818482161088e-05
0.81592039800995,0.4,1.2424893168523e-05
0.825870646766169,0.4,1.11209683557532e-05
0.835820895522388,0.4,9.95398610176725e-06
0.845771144278607,0.4,8.90955210539702e-06
0.855721393034826,0.4,7.97478729670931e-06
0.865671641791045,0.4,7.1381687983875e-06
0.875621890547264,0.4,6.38938829221468e-06
