t,dL_plus,dL_minus,s
0.0,0.30102999566398125,-0.30102999566398125,0.4342944819032519
0.025425087979628308,0.30102999566398125,-0.30102999566398125,0.4342944819032519
0.050850087979647,0.3010299956632365,-0.30102999566361,0.4342944819024469
0.07627208797967241,0.30102975808703336,-0.3010298768754569,0.43429422483990215
0.10169708797969784,0.3008500958101574,-0.30094001776487156,0.4340998062553502
0.12711908797972327,0.2939592493257037,-0.2974509302135808,0.42661226657628865
0.1525440879797487,0.24876664685085714,-0.2723290038028825,0.37589105551347896
0.1779674932135332,0.15913242662495652,-0.2077128921184761,0.2646229610622407
0.20339088849828227,0.07735161173693106,-0.12221182953557364,0.1439545935332892
0.22881392426123467,0.026647251360010005,-0.04751662169102566,0.0534979259319239
0.25423832919416756,0.00638825486374861,-0.009584537533722015,0.011521934190489904
0.2796611163869121,0.006018855373540077,-0.00348617977443455,0.006856433535729145
0.3050852169533027,0.011998436389846767,-0.005919240136449178,0.012924871534369874
0.3305096352005636,0.01978237589314691,-0.01040194848110837,0.02177338754366098
0.3559337563960988,0.028162334480248685,-0.015175510401548964,0.031261646946892305
0.38135758808384573,0.03652577856203515,-0.019877943531098063,0.04068668507572128
0.40678112773562625,0.04463921011120148,-0.024397343188581666,0.04979934654283187
0.43220535647459707,0.05279567871549523,-0.02893306146546276,0.05895482407858533
0.4576288158075903,0.06160968332419525,-0.03386271589957235,0.06886877845095042
0.4830527662651488,0.07016493127000145,-0.03873803416063115,0.07855688408243794
0.5084762021146386,0.07627003185922798,-0.042302529901662944,0.08553202341896884
0.533898396462718,0.07774839954593626,-0.04331553947766298,0.08732917222991525
0.5593235863119898,0.07526403688592431,-0.04197262741075991,0.08456837709559527
0.5847471236353537,0.07372769158806824,-0.04037979536772207,0.08231115277971039
0.6101714087226948,0.07503119000864,-0.0396358625128006,0.08271479401301833
0.6355947782939241,0.07731171119725966,-0.03940472885155222,0.08419311462431744
0.6610176275751611,0.07958388658348614,-0.03934758498331847,0.08579092211752788
0.6864426477369377,0.08167066390491384,-0.039335352820313974,0.08728739012360658
0.7118654208680348,0.08358211383862924,-0.03933567420566031,0.08866644162426862
0.7372902404342757,0.08535381049660051,-0.03934373691899773,0.08995026663374998
0.7627140940521258,0.08701415575491,-0.039360221232305204,0.09115984348744387
0.7881364212726802,0.08858513497334197,-0.0393864939935229,0.09231201724248919
0.8135600080490598,0.09008305221063928,-0.03942275712891696,0.0934186944502447
0.8389850306555273,0.0915206984945558,-0.03946878931583897,0.09448894223632093
0.864408509452363,0.09290683550930989,-0.03952416571827322,0.0955287743654972
0.8898317206622971,0.09426386160538103,-0.03959555606944831,0.09655915902788037
0.9152567206620873,0.09568733936348006,-0.03968423914144803,0.09764995249318538
0.9406787206618775,0.09714009056735518,-0.03976202038869392,0.09875399828176133
0.9661037206616677,0.09844484514683605,-0.0398448946610217,0.09975496091331072
0.9915257206614579,0.09963592719175729,-0.03993315695607902,0.10067781278074894
1.0169507206612483,0.10078666268550651,-0.04002314664281137,0.10157280681324235
1.0423757206610385,0.10191346648676713,-0.040115316604857565,0.10245211051489062
1.0677977206608287,0.1030193661497456,-0.04020781040170274,0.10331656866565128
1.0932227206606189,0.1041055352083331,-0.04030089210780452,0.10416721828074214
1.118644720660409,0.10517199341610883,-0.04039400945922944,0.10500367523513957
1.1440697206601993,0.10622028981159604,-0.04048583188058119,0.10582609711667844
1.1694917206599895,0.10724930438073321,-0.04057710854154295,0.106634216417686
1.1949170849697068,0.10826243783760536,-0.04066489204798018,0.10742836013938449
1.2203395947311002,0.10897165295964517,-0.04105313862948479,0.10822001141801903
1.2457632487324912,0.10855061204616456,-0.04266380331712294,0.10907814357776938
1.2711868131803412,0.10736178163021015,-0.04506069044503391,0.10994957229149556
1.296611865178704,0.10625875375163862,-0.04726476877267083,0.11074381230281316
1.3220360259413186,0.10543014009239338,-0.049105492681907004,0.11147389552206056
1.3474576431210143,0.10476696734750712,-0.05074349690305535,0.11217708779031346
1.372881570948794,0.10419554948879828,-0.05226528904725258,0.11286263792464471
1.3983063305544596,0.10368457915625107,-0.0537021854726949,0.11353055241586943
1.4237312854411497,0.10321725767042134,-0.0550698119174764,0.11417998516565316
1.4491536956717737,0.10278189641464608,-0.05637853296127493,0.11480998108319967
1.474578599444608,0.10236891992802111,-0.057637272415620666,0.11542007010284881
1.5000003689038655,0.10197024973395785,-0.05885416039326308,0.11601028947221721
