-0.983606557377049,1,0,0,0,0,1.55234310292821e-07,2.09314055477935e-05,0.00623558833737091,0.00908556151394624,0.00607034796848893
-0.950819672131147,1,0,0,0,0,2.68743699887051e-07,2.16124613261481e-05,0.00623967450120214,0.00907500375117919,0.00600675772875547
-0.918032786885246,1,0,0,0,0,3.82121019084147e-07,2.22927239832535e-05,0.00624375569280222,0.0090644579542956,0.00594383385032415
-0.885245901639344,1,0,0,0,0,4.95366230221315e-07,2.29721925723244e-05,0.00624783168628338,0.00905392379883055,0.00588156934827566
-0.852459016393443,1,0,0,0,0,6.08479125610794e-07,2.36508644857556e-05,0.00625190205006828,0.00904340068462828,0.00581995723769069
-0.819672131147541,1,0,0,0,0,7.21459195949038e-07,2.4328734169978e-05,0.00625596598777357,0.00903288752258391,0.00575899099931121
-0.786885245901639,1,0,0,0,0,8.34305410617078e-07,2.50057909806151e-05,0.00626002207280049,0.00902238237895376,0.00569866318255663
-0.754098360655738,1,0,0,0,0,9.4701586017709e-07,2.56820156937727e-05,0.00626406781690557,0.00901188189722802,0.0056389681994915
-0.721311475409836,1,0,0,0,0,1.05958718912564e-06,2.63573749731712e-05,0.00626809898647554,0.00900138038201928,0.00557989813387394
-0.688524590163934,1,0,0,0,0,1.17201371806429e-06,2.70318128125014e-05,0.00627210854588246,0.00899086838345559,0.00552144693210721
-0.655737704918033,1,0,0,0,0,1.28428611868002e-06,2.77052376261938e-05,0.00627608506501942,0.00898033056402413,0.00546360854059458
-0.622950819672131,1,0,0,0,0,1.39638946316875e-06,2.83775032588448e-05,0.00628001037914434,0.0089697425643584,0.00540637644007802
-0.590163934426229,1,0,0,0,0,1.50830042453053e-06,2.90483817493589e-05,0.00628385623677213,0.00895906651452277,0.00534974364563823
-0.557377049180328,1,0,0,0,0,1.6199833603353e-06,2.97175252682286e-05,0.00628757962160931,0.00894824477106668,0.00529370456933975
-0.524590163934426,1,0,0,0,0,1.73138497771238e-06,3.03844143202059e-05,0.0062911163968227,0.00893719141013019,0.00523825222626328
-0.491803278688525,1,0,0,0,0,1.84242726213599e-06,3.10482891742505e-05,0.00629437290727729,0.00892578099062559,0.00518338149413466
-0.459016393442623,1,0,0,0,0,1.95299837077943e-06,3.17080616799792e-05,0.00629721520401993,0.0089138341407998,0.00512908538803458
-0.426229508196721,1,0,0,0,0,2.06294125956517e-06,3.23622053084908e-05,0.00629945564366832,0.00890109964102468,0.00507535832002759
-0.39344262295082,1,0,0,0,0,2.17203995375295e-06,3.30086225890683e-05,0.00630083678248297,0.00888723290095554,0.00502219423651695
-0.360655737704918,1,0,0,0,0,2.28000362775413e-06,3.3644491337745e-05,0.00630101274929552,0.00887177108518484,0.00496958754956722
-0.327868852459016,1,0,0,0,0,2.38644916595535e-06,3.42660947423547e-05,0.00629952866531846,0.00885410565788774,0.00491753220558167
-0.295081967213115,1,0,0,0,0,2.49088417105533e-06,3.48686475170178e-05,0.00629579923203542,0.00883345385825547,0.00486602261662483
-0.262295081967213,1,0,0,0,0,2.59269671542398e-06,3.54461494236231e-05,0.00628908850181218,0.00880883179518795,0.00481505272909999
-0.229508196721311,1,0,0,0,0,2.69117484266908e-06,3.5991363811377e-05,0.00627849469794554,0.00877903417839664,0.00476461742073298
-0.19672131147541,1,0,0,0,0,2.78564652335639e-06,3.64962786100195e-05,0.00626294893202933,0.00874263150243235,0.00471471110358834
-0.163934426229508,1,0,0,0,0,2.87610770708254e-06,3.69544601746281e-05,0.00624125220691334,0.0086980118469546,0.00466532865539193
-0.131147540983606,1,0,0,0,0,2.96583715854895e-06,3.73710030595902e-05,0.00621222634208281,0.00864354165820902,0.00461646448820829
-0.0983606557377049,1,0,0,0,0,3.07209552121889e-06,3.78032436805372e-05,0.0061752264266673,0.00857805167096888,0.00456811394542456
-0.0655737704918032,1,0,0,0,0,3.26961245962756e-06,3.85261883622354e-05,0.00613184405832771,0.00850219425957515,0.00452027516439557
-0.0327868852459016,1,0,0,0,0,3.86647087623131e-06,4.07021879617819e-05,0.00609161406828276,0.00842196823713611,0.00447295187041163
0,0.4,0.0132568191306112,0.0301374849351231,0.11572866368092,0.00225390816863655,6.0456415015498e-06,4.84848769879613e-05,0.00601071246098505,0.00824569798886399,0.000466302473796532
0.0327868852459016,0.4,0.00854685023426446,0.0194440123640001,0.074610751315745,0.00143753017528558,7.42984516221469e-06,5.36729309394784e-05,0.00601704373580633,0.00821483294961919,7.05879207933556e-17
0.0655737704918032,0.4,0.00551240207041755,0.0125493261241362,0.0481209819658558,0.000917626779807094,8.24832267769476e-06,5.66797047067443e-05,0.00600839910338872,0.00817963547242293,1.06866226449074e-29
0.0983606557377049,0.4,0.00355382097591337,0.00809607877660805,0.0310234653216231,0.000585521339091689,8.69745045814357e-06,5.82590482876175e-05,0.00598917440542004,0.00814047762405015,1.61849972629516e-42
0.131147540983606,0.4,0.00229032738057332,0.00522126548059723,0.0199938009117068,0.000373476571652488,8.90638393879861e-06,5.89061299432261e-05,0.00596214500811257,0.00809744923912983,0
0.163934426229508,0.4,0.00147558343255129,0.00336620049262607,0.0128814817668863,0.000238142984879182,8.95948313274704e-06,5.89440121774227e-05,0.00592905846090473,0.00805052212173732,0
0.19672131147541,0.4,0.000950395302110524,0.00216958744813745,0.00829681463898796,0.00015179994367022,8.91160990401902e-06,5.8582515846851e-05,0.00589099554218519,0.00799960183250064,0
0.229508196721311,0.4,0.000611962694186895,0.00139795422424168,0.0053424152895819,9.67314549786858e-05,8.79834990659689e-06,5.79575107802924e-05,0.00584860657044568,0.00794455657011208,0
0.262295081967213,0.4,0.000393938917344971,0.000900513650025491,0.00343912171183822,6.16207943440992e-05,8.64275351300653e-06,5.71568042335523e-05,0.00580226538905431,0.00788523438321222,0
0.295081967213115,0.4,0.000253523047189334,0.000579923117816063,0.00221331047959094,3.92419312546211e-05,8.4597460436146e-06,5.62370698911327e-05,0.0057521695797082,0.00782147402054838,0
0.327868852459016,0.4,0.000163113844490739,0.000373364824631586,0.00142403993605984,2.49825215561384e-05,8.25899879971326e-06,5.52348664108684e-05,0.00569840575096113,0.00775311219176836,0
0.360655737704918,0.4,0.000104917628226018,0.00024031372709334,0.000915980958879269,1.58995125809157e-05,8.04679202050734e-06,5.41737875618794e-05,0.00564099221987982,0.00767998877438571,0
