t,dL_plus,dL_minus,s
0.0,0.0,0.0,0.0
0.02542421472302866,6.325330621592684e-5,-3.168489980609479e-5,6.848343950943266e-5
0.05084808984825588,0.00012174803005748913,-6.092386572120745e-5,0.00013176991907485556
0.07627233981326506,-5.461474521606391e-5,-8.575417017642195e-5,2.246234698322128e-5
0.10169558503434716,-4.308829604404707e-5,-0.00010458957274561698,4.436379345284743e-5
0.12711963409103813,1.3432006922720063e-5,3.0460356044814674e-5,-1.2283357416485915e-5
0.15254286817800436,4.5999264249974026e-5,1.8319864630966798e-5,1.9966466282562795e-5
0.17796727288332434,-7.636625401763464e-6,3.90313619919036e-6,-8.324178417368484e-6
0.20339118528532316,-6.2394789487330016e-6,3.1873072336707775e-6,-6.799988838437268e-6
0.22881390955518238,5.541638264661142e-7,2.018329234229621e-6,-1.0561720864107893e-6
0.2542378545673284,-3.587183917061476e-6,1.820651153616737e-6,-3.900928419206437e-6
0.27966108436395987,-5.497040306098877e-6,2.7592557385359984e-6,-5.95565867985295e-6
0.305085066659003,-8.880852539529596e-6,4.44281032395237e-6,-9.61099116981094e-6
0.3305094996425657,-1.2787647535091734e-5,6.447038299065011e-6,-1.3874892932997565e-5
0.3559329768945699,-1.7496432483280616e-5,8.736683489701108e-6,-1.8923193160642895e-5
0.3813571912652326,-2.2750300406666757e-5,1.1358668027840885e-5,-2.4604419805151183e-5
0.4067797950181573,-2.864463446506163e-5,1.4300345888146326e-5,-3.097825509332354e-5
0.4322038510749066,-3.513759456441612e-5,1.7540446558331896e-5,-3.7999174345766726e-5
0.457627171659948,-4.2183406276447705e-5,2.1055911587963827e-5,-4.5617525136093675e-5
0.4830514073294685,-4.9571606674521373e-5,2.482439064829811e-5,-5.3665368199810134e-5
0.5084753535935447,-5.7591735897699614e-5,2.8657527568032304e-5,-6.221569234116854e-5
0.5338987878973493,-6.603464778216772e-5,3.286837354403438e-5,-7.134344919812359e-5
0.5593230616739814,-7.46960796809415e-5,3.743378405241665e-5,-8.088459917183551e-5
0.5847468917391813,-8.386683175444498e-5,4.1840932771021466e-5,-9.0678984241064e-5
0.6101700229558843,-9.334465539592718e-5,4.672524284540097e-5,-0.00010103907378529293
0.635593590626591,-0.0001032539600114013,5.1425022145314137e-5,-0.00011157730024362291
0.661017875845186,-0.00011324720620482093,5.65602734320797e-5,-0.0001224902043890051
0.6864418130623277,-0.00012345619549859743,6.179698006316542e-5,-0.00013363191884594388
0.7118648199081106,-0.00013415771461937342,6.69736348825889e-5,-0.00014508560024689297
0.7372885738376318,-0.00014487618537036007,7.23838989303005e-5,-0.00015672002310184057
0.7627129703781683,-0.00015589666239961691,7.786882486869595e-5,-0.00016862615460649355
0.7881361952984899,-0.00016705016642058756,8.34174214126987e-5,-0.00018067417343525148
0.813559401282867,-0.000179819636099407,9.030725306305443e-5,-0.00019485536170272288
0.8389836492142608,-0.0002756351134381718,0.00014090208905789825,-0.0003004680781934211
0.864407554168775,-0.0003499560311805705,0.00017527956520914378,-0.000378877395104899
0.8898328267758259,-0.0003753040861159823,0.00018741346065598297,-0.0004059149070745588
0.9152548267756161,-0.00039926592704901676,0.00019986626900406201,-0.00043218252404134545
0.9406798267754063,-0.0004238285129516406,0.0002116788221269983,-0.00045842164038325655
0.9661018267751965,-0.00044858391963131794,0.0002244928734602275,-0.0004855222757653098
0.9915268267749867,-0.0004736416115737746,0.0002365611967490716,-0.0005123030347963926
1.016951826774777,-0.0004989990790621318,0.0002492250196720197,-0.0005397295983586873
1.0423738267745672,-0.0005246282121587897,0.0002624657271326353,-0.0005677682614647489
1.0677988267743574,-0.0005505102265169898,0.0002749475802766299,-0.0005954419421621176
1.0932208267741477,-0.000576614872845882,0.00028842064716690097,-0.0006239912274576239
1.1186458267739379,-0.0006029246075942435,0.0003011225319778932,-0.0006521321624952871
1.144067826773728,-0.0006294099176336332,0.000314797853821408,-0.0006811019347235038
1.1694928267735183,-0.000656054165673256,0.00032766350192277305,-0.0007096023003378244
1.1949166250455288,-0.0006828296276106816,0.00034100723013381906,-0.0007385421786736651
1.220340548819234,-0.0007097925714489306,0.0003545543864544587,-0.000767764038976237
1.2457632361567654,-0.0007373467477522211,0.0003680962508931518,-0.0007974085660655523
1.2711878419978702,-0.000764408445594833,0.00038173008279637766,-0.000826764185540887
1.2966107953057644,-0.0007914148643786145,0.00039525653467623045,-0.0008560024712905965
1.3220340041302892,-0.0008184376189209475,0.0004086223478440565,-0.0008851366644626237
1.3474584650861918,-0.0008450562173951959,0.0004219246561714962,-0.0009139335115979167
1.372882656751905,-0.0008717338977507205,0.00043514702965455343,-0.0009427153164999791
1.3983060974636987,-0.0008986944287252274,0.00044834669399779203,-0.0009716847738130009
1.423730414930934,-0.0009251921406505936,0.0004615316762603683,-0.0010003097868700299
1.4491528193654017,-0.0009519414476848176,0.0004747023009534501,-0.0010291059306378348
1.4745770353334584,-0.00097844801116162,0.00048760747186704645,-0.0010575354875167655
1.5000006499934737,-0.0010049465424725457,0.0005004924960165802,-0.0010859447175944556
