t,dL_plus,dL_minus,s
0.0,0.3010299956639812,-0.3010299956639812,0.43429448190325187
0.025425087979628308,0.30102999566398125,-0.3010299956639812,0.43429448190325187
0.050850087979647,0.301029961713079,-0.3010299786885303,0.43429444516765336
0.07627208797967241,0.3006086344521986,-0.30081916163607153,0.43383844943466304
0.10169708797969784,0.27488216965581513,-0.28734050520920823,0.4055579324515487
0.12711908797972327,0.16241543260003705,-0.2105460877450464,0.26903486792213005
0.1525440879797487,0.057341866041481504,-0.09554637642854985,0.11028555461087182
0.17796800689610515,0.014691682073027679,-0.026493085573751407,0.029708530022086205
0.20338992900824396,0.004276236961934021,-0.005739257271378806,0.007224651931226214
0.22881501872960047,0.0029294074505382683,-0.00198578516343062,0.0035455620045934883
0.2542386322884057,0.00333448023133609,-0.0017255345794954247,0.0036500291372056665
0.279661623518691,0.003988028285727752,-0.00199154632924492,0.004313351321823303
0.30508603232243625,0.00465734782839583,-0.0023170996691791457,0.005031000408845929
0.33050954532540533,0.005313937796234236,-0.002642262387926475,0.005739185275004258
0.35593308260858936,0.005955630627105968,-0.002960941241078374,0.006431947007979795
0.3813563257058386,0.006583023313681879,-0.003273240588317683,0.007109791526553837
0.40678104868641674,0.007197343474435458,-0.003579374990624884,0.007773759143299539
0.43220475407669307,0.007798931938563958,-0.00388013152238853,0.008424663468671824
0.45762818108831427,0.008388547906101884,-0.004175429822874999,0.009062994181717165
0.48305088812044084,0.008966501186641995,-0.004465939676050079,0.009689457909820063
0.50847625112516,0.009665349918411559,-0.004751662615373797,0.010399676243463081
0.5338984343859049,0.011609935563580698,-0.0050330186724334425,0.012005353771019784
0.5593222110870156,0.014207238446436288,-0.005309902966263658,0.014078641564215415
0.5847459332772509,0.016824002295929397,-0.005582608121298294,0.016162952866032688
0.6101698931997115,0.019192020848449676,-0.006051131266192777,0.018209085186100208
0.6355933062615469,0.02044982652773014,-0.007563509817985148,0.020207350712359004
0.6610173374176772,0.021262057003729296,-0.009446632597048976,0.022151637099620647
0.6864412076251158,0.02198972147967765,-0.011000964367829158,0.02379774943386189
0.711865731949282,0.022663261876537888,-0.01164853189294901,0.02475072735762179
0.7372889932008061,0.023290609481058433,-0.012066491234514087,0.02550475693128405
0.7627120546398006,0.023878830685730545,-0.012447739218120646,0.026204081126396193
0.7881373961763102,0.02443534010999887,-0.012804809337819079,0.026863089465165413
0.8135596590093755,0.02496598408668671,-0.013139839761767635,0.02748754154757674
0.838984744681791,0.02547750926701936,-0.013454516307257525,0.02808352011388578
0.8644070289404809,0.025975233174275858,-0.013751953317094057,0.028657107469785198
0.8898321106316082,0.026472896174346283,-0.014045215534780109,0.029227639414470846
0.9152571106313984,0.026928519636430392,-0.014301256803329998,0.02974099700330147
0.9406791106311886,0.02739763440548565,-0.014551293399088505,0.030259755057134144
0.9661041106309788,0.02788087686093238,-0.014807148668874504,0.03079290136859693
0.991526110630769,0.028360568201677427,-0.01505871772215589,0.03132039424062715
1.0169511106305593,0.02883789830288752,-0.015305267400342604,0.031842563124594936
1.0423731106303495,0.029311397770591996,-0.015547911290978322,0.03235915136041642
1.0677981106301397,0.029782842473012716,-0.01578748170738442,0.032872040353380684
1.09322311062993,0.030250891679862668,-0.016024725071924983,0.03338080140094114
1.1186451106297202,0.030715318421605464,-0.016260131108063625,0.033885624039991694
1.1440701106295104,0.031177133822692826,-0.016494046539447582,0.034387487750891656
1.1694921106293006,0.03163441084606983,-0.016726782664836626,0.03488522702482813
1.1949168315439942,0.03208796762873367,-0.016958540997964344,0.035379577384327496
1.2203392868483394,0.032522653891883524,-0.0171891959627804,0.035859519629370194
1.2457629526541267,0.03295873350828876,-0.01741314317631376,0.03633562834657323
1.2711868463818288,0.03341464752698586,-0.017650254464641635,0.036835540433400975
1.296611582581951,0.03397994180063696,-0.01787450477221636,0.037405076459348596
1.3220342955160918,0.03605499864718109,-0.0180958937801296,0.03906161198229643
1.3474582822443175,0.03904306214926129,-0.018316080800781287,0.041375875541833786
1.3728827573963198,0.042049498152241016,-0.018535013189468597,0.04370248703368281
1.3983053433513641,0.0449477947012808,-0.018752957089198052,0.045950379354511295
1.423730926895032,0.047716974696477454,-0.01896949910962148,0.04810412252721535
1.4491526145623548,0.05034721863398206,-0.019184727880518893,0.05015669720991359
1.4745770533105205,0.05284057585833157,-0.019398052433240054,0.05210915539843578
1.5000007711308203,0.05520167543160748,-0.019609854916208203,0.053965111917053936
