t,dL_plus,dL_minus,s
0.0,0.0,0.0,0.0
0.025425087979628308,1.361393164867053e-9,-6.806736285724924e-10,1.4730398180296297e-9
0.050850087979647,1.1848009375814428e-6,-5.925436514786497e-7,1.282083112293914e-6
0.07627208797967241,4.333672876166705e-6,-2.1677063836156307e-6,4.689753808513168e-6
0.10169708797969784,7.692805092274213e-6,-3.8481159261305464e-6,8.325014760271876e-6
0.12711908797972327,1.1008518311483861e-5,-5.506536685961905e-6,1.191309397241175e-5
0.1525440879797487,1.4280544542388807e-5,-7.142742058652285e-6,1.545363466943248e-5
0.1779663253860896,1.752153983397564e-5,-8.758213296766737e-6,1.895683475875412e-5
0.20339103749397403,2.067584594528382e-5,-1.056659896797596e-5,2.2536660170803253e-5
0.22881359398781728,2.5479540323725125e-5,-1.2738995640415585e-5,2.7568846152751152e-5
0.2542383734116608,2.9473858614070814e-5,-1.4860415410877792e-5,3.198041863860287e-5
0.2796621907699209,3.266190881168196e-5,-1.6117180758057348e-5,3.518667531067073e-5
0.3050864327301216,3.583365806847372e-5,-1.7926236283716257e-5,3.877956649030953e-5
0.3305099212144223,3.9124767538201155e-5,-1.935104907219154e-5,4.218138531787301e-5
0.35593276963043213,4.228336885353512e-5,-2.1040450832787716e-5,4.5678480315802436e-5
0.3813576286178012,4.553833695963849e-5,-2.2777570197918262e-5,4.9279510235018983e-5
0.4067814896854933,4.8679993306322e-5,-2.4347758978082723e-5,5.267838803398918e-5
0.4322046041271094,5.171139734655439e-5,-2.5973456853178867e-5,5.603777695306867e-5
0.4576283052571979,5.484435719960157e-5,-2.7428252633077133e-5,5.934714310329907e-5
0.4830515321288032,5.78317743334944e-5,-2.8920937849119532e-5,6.257885382476234e-5
0.5084763539581367,6.107654930914697e-5,-3.0431540720188277e-5,6.600913384327138e-5
0.5338996886229261,6.386624300969146e-5,-3.215397410771814e-5,6.92639455301842e-5
0.5593238545594617,6.702718367196381e-5,-3.340563735393376e-5,7.244696641827562e-5
0.5847475878269998,6.987074157965845e-5,-3.503648310615448e-5,7.567456640382328e-5
0.6101699716477484,9.445306627836603e-5,-4.6740395310829186e-5,0.00010184955342033914
0.6355932925961062,0.00012399024007481163,-6.20657925423096e-5,0.000134211057792098
0.6610171365296558,0.000131079669398515,-6.569216144597378e-5,0.00014194087227299297
0.6864413532463726,0.0001359648819767023,-6.781304044239933e-5,0.00014699469905834694
0.7118656165138982,0.00013992691855707617,-6.995328848902194e-5,0.00015139656694307732
0.7372889473062003,0.00014375166296182185,-7.186377539736277e-5,0.00015553366182994782
0.762713274146012,0.0001474909431739002,-7.357882132075222e-5,0.00015946812646346306
0.7881362362846407,0.00015060521015186623,-7.513583769441778e-5,0.00016283774512645607
0.8135610352063765,0.00015378946758182188,-7.657885611606075e-5,0.00016617561908841938
0.8389837532491902,0.000156285099143616,-7.826619716244654e-5,0.00016919299600741714
0.8644079278356331,0.00015904743345823702,-7.949705834570109e-5,0.00017207347767845974
0.8898333663969624,0.00016210207544170574,-8.077320363136797e-5,0.00017519748033662324
0.9152553663967526,0.00016617857982870188,-8.306226274640283e-5,0.00017978926378504518
0.9406803663965428,0.00016866362689610392,-8.430031714357078e-5,0.000182474913794876
0.9661023663963331,0.00017056745729759903,-8.524602199727616e-5,0.00018453041898563397
0.9915273663961233,0.00017261278635583022,-8.626148705476178e-5,0.00018673831523159735
1.0169493663959135,0.00017470896159355043,-8.730204615309267e-5,0.0001890009907672009
1.0423743663957037,0.000176821773288538,-8.835078018487597e-5,0.0001912815639379789
1.0677993663954939,0.00017933833132544041,-8.940438046528554e-5,0.00019385688878776616
1.093221366395284,0.00018107737469935659,-9.046303756254925e-5,0.0001958750030855981
1.1186463663950743,0.00018322053488867285,-9.152680449442396e-5,0.00019818831201271538
1.1440683663948645,0.00018537339790808405,-9.25954239417992e-5,0.00020051212040228715
1.1694933663946547,0.0001875355090599773,-9.366868201926559e-5,0.0002028459459736081
1.1949157314127343,0.00018966486191995813,-9.470910708248015e-5,0.00020513245741886476
1.2203406513457407,0.00019342724874799044,-9.63028090214535e-5,0.00020899605877022483
1.2457629488555018,0.00019706805052915888,-9.840436574076739e-5,0.00021313829483605106
1.2711870966010503,0.00019899003634255008,-9.94828126617553e-5,0.0002153026495492559
1.2966112834327994,0.0002013045730600571,-0.0001003940357569566,0.00021762954339170248
1.3220343114554265,0.0002033599064809044,-0.00010165106728626805,0.00022001890963530671
1.3474586946862555,0.000205766884107339,-0.0001027294116048294,0.0002225330379782803
1.3728829319745217,0.0002082668062300952,-0.00010385431483994623,0.00022514779676222627
1.3983058865432452,0.00021039009468948322,-0.00010502676013390833,0.00022752516613325056
1.4237290889662773,0.0002126096605493677,-0.00010601142551991405,0.0002298365303974042
1.449154588580624,0.00021491923123329038,-0.0001072772112634679,0.0002324156048910696
1.4745783257714626,0.00021729928280928013,-0.00010834191545577854,0.00023490047092306993
1.500000136528886,0.00021924598210032453,-0.00010942683987669177,0.00023708732517061128
