-0.983606557377049,0.0090999999999982,0,0,0
-0.950819672131147,0.00909999999999688,0,0,0
-0.918032786885246,0.00909999999999557,0,0,0
-0.885245901639344,0.00909999999999425,0,0,0
-0.852459016393443,0.00909999999999294,0,0,0
-0.819672131147541,0.00909999999999162,0,0,0
-0.786885245901639,0.00909999999999031,0,0,0
-0.754098360655738,0.009099999999989,0,0,0
-0.721311475409836,0.0090999999999877,0,0,0
-0.688524590163934,0.00909999999998647,0,0,0
-0.655737704918033,0.0090999999999839,0,0,0
-0.622950819672131,0.00909999999997071,0,0,0
-0.590163934426229,0.00909999999991887,0,0,0
-0.557377049180328,0.00909999999972899,0,0,0
-0.524590163934426,0.0090999999990239,0,0,0
-0.491803278688525,0.00909999999639595,0,0,0
-0.459016393442623,0.00909999998659858,0,0,0
-0.426229508196721,0.00909999995008188,0,0,0
-0.39344262295082,0.00909999981396886,0,0,0
-0.360655737704918,0.00909999930658827,0,0,0
-0.327868852459016,0.00909999741515114,0,0,0
-0.295081967213115,0.00909999036379249,0,0,0
-0.262295081967213,0.00909996407475682,0,0,0
-0.229508196721311,0.00909986605925206,0,0,0
-0.19672131147541,0.00909950060744637,0,0,0
-0.163934426229508,0.00909813797867491,0,0,0
-0.131147540983606,0.00909305715364958,0,0,0
-0.0983606557377049,0.009074112020161,0,0,0
-0.0655737704918032,0.00900346956366762,0,0,0
-0.0327868852459016,0.00861728864221414,0.000125361359682318,0.0115510024475316,0.0138376823685086
0,0.00803596065885914,0.00138438123863521,0.140630885094509,0.142019092825337
0.0327868852459016,0.00835997224459724,0.00112340015891881,0.108226545700694,0.114596648508417
0.0655737704918032,0.0087007185561738,0.000737583371007328,0.0715247266223876,0.075469184285633
0.0983606557377049,0.00892702288109593,0.000483261260305534,0.0470493682994921,0.0495378934275616
0.131147540983606,0.00907634193669936,0.000316250198654215,0.0308672927426406,0.0324547156471985
0.163934426229508,0.00917448209197768,0.000206808829273361,0.0202192079722109,0.0212384954359038
0.19672131147541,0.00923882935278742,0.000135181577640803,0.0132317723406974,0.0138888597634765
0.229508196721311,0.00928095334951749,8.83379633849594e-05,0.00865399567028483,0.00907861943116964
0.262295081967213,0.00930849850661193,5.77167682102739e-05,0.00565788980958383,0.0059327032441984
0.295081967213115,0.00932649419129908,3.77058144177223e-05,0.00369819445900507,0.00387621808333168
0.327868852459016,0.00933824056413138,2.46310782129544e-05,0.00241690222774698,0.00253229282178828
0.360655737704918,0.00934589950136926,1.60893418223868e-05,0.00157937700933865,0.00165419754542096
0.39344262295082,0.00935088567027065,1.05094505751177e-05,0.00103201235211597,0.00108053772331935
0.426229508196721,0.00935412410280255,6.86456857125198e-06,0.000674319925492698,0.000705795686345563
0.459016393442623,0.00935621933449872,4.48374564892898e-06,0.000440590740153557,0.000461008952201608
0.491803278688525,0.00935756626135533,2.92863385081622e-06,0.000287870446771243,0.000301116183297956
0.524590163934426,0.00935842270922096,1.91287582226195e-06,0.00018808483945802,0.000196677733369221
0.557377049180328,0.00935895690171933,1.24941529742436e-06,0.000122887361104883,0.000128461775565573
0.590163934426229,0.00935927849310609,8.1606671640402e-07,8.02894513180688e-05,8.39056272329115e-05
0.622950819672131,0.00935945884966011,5.33020116394068e-07,5.24575907548371e-05,5.48033644870621e-05
0.655737704918033,0.00935954430184385,3.48145502736668e-07,3.42734047294458e-05,3.57950239828212e-05
0.688524590163934,0.0093595648028317,2.27393123380709e-07,2.23926519362199e-05,2.33796290185978e-05
0.721311475409836,0.00935953958645764,1.48522844173536e-07,1.46303052014351e-05,1.52704641440299e-05
0.754098360655738,0.00935948086708312,9.70082338927287e-08,9.55874679794992e-06,9.97393701627128e-06
0.786885245901639,0.0093593962665525,6.33611994297969e-08,6.24522919915654e-06,6.51449681656186e-06
0.819672131147541,0.00935929042916758,4.13845315918036e-08,4.08033808255324e-06,4.25495991347398e-06
0.852459016393443,0.00935916617140359,2.7030639626094e-08,2.6659260203182e-06,2.77916429420029e-06
0.885245901639344,0.00935902555012364,1.76567739252409e-08,1.74195703367908e-06,1.8153913858879e-06
0.918032786885246,0.00935887164238343,1.15423177857252e-08,1.13908017497363e-06,1.18673409009134e-06
0.950819672131147,0.00935871342608422,7.5949414533958e-09,7.49759615703856e-07,7.808836936121e-07
0.983606557377049,0.00935858179006908,5.28118600716842e-09,5.21502849685825e-07,5.42992647168285e-07
1.01639344262295,0.00935838690775166,3.30390973034604e-09,3.2637068095391e-07,3.39697924203168e-07
